Points_A,Points_B,Games_A,Games_B,Sets_A,Sets_B,Serving_Player,Ralley,Ralley_Length
0,15,1,5,0,0,2,"['4', '39', '29', '18', '18*']",5
0,30,1,5,0,0,2,['6*'],1
0,40,1,5,0,0,2,"['4nwdx,', '5', '38', '38', '27nwdx']",5
15,40,1,5,0,0,2,"['4', '38', '28', '39', '17nwdx']",5
0,0,0,0,0,1,1,"['5', '38nwdx']",2
15,0,0,0,0,1,1,"['5', '37', '39*']",3
30,0,0,0,0,1,1,"['5', '29', '39', '19nwdx']",4
40,0,0,0,0,1,1,"['5', '19', '19*']",3
40,15,0,0,0,1,1,"['5nwdx,', '4', '37', '38', '37', '39', '18*']",7
0,0,1,0,0,1,2,"['5', '29', '38', '28', '18', '38', '37', '19nwdx']",8
0,15,1,0,0,1,2,"['4', '39nwdx']",2
0,30,1,0,0,1,2,['6*'],1
15,30,1,0,0,1,2,"['6nwdx,', '5', '37', '38', '27', '39nwdx']",6
15,40,1,0,0,1,2,"['4', '38', '19', '38nwdx']",4
30,40,1,0,0,1,2,"['5', '39', '39nwdx']",3
0,0,1,1,0,1,1,['6*'],1
0,15,1,1,0,1,1,"['5', '29', '38nwdx']",3
0,30,1,1,0,1,1,"['5', '27', '39', '37*']",4
15,30,1,1,0,1,1,"['5nwdx,', '4', '38', '28', '38', '19', '18nwdx']",7
30,30,1,1,0,1,1,"['5', '27', '39', '37nwdx']",4
40,30,1,1,0,1,1,"['5', '28', '39', '39nwdx']",4
40,40,1,1,0,1,1,"['5', '38', '38', '39', '18nwdx']",5
50,40,1,1,0,1,1,"['5', '39nwdx']",2
40,40,1,1,0,1,1,"['5', '28', '37nwdx']",3
40,50,1,1,0,1,1,"['5nwdx,', '4', '29', '37nwdx']",4
40,40,1,1,0,1,1,"['5', '37', '38', '39', '29', '38', '28', '19', '37', '18', '38*']",11
40,50,1,1,0,1,1,"['5', '29', '39', '38', '38', '19', '29nwdx']",7
40,40,1,1,0,1,1,"['5', '27', '39', '38', '38', '18', '29', '38nwdx']",8
50,40,1,1,0,1,1,"['5', '37nwdx']",2
40,40,1,1,0,1,1,"['5', '18*']",2
40,50,1,1,0,1,1,"['5nwdx,', '4nwdx']",2
40,40,1,1,0,1,1,"['5', '27', '38', '19nwdx']",4
40,50,1,1,0,1,1,"['5', '28', '38nwdx']",3
0,0,1,2,0,1,2,"['5', '18', '28', '19', '38', '38', '28', '19', '37', '28', '38', '38*']",12
0,15,1,2,0,1,2,['4*'],1
0,30,1,2,0,1,2,"['4', '38', '18', '27', '39', '19', '39', '28', '38', '28', '39', '37', '18', '38', '38', '38nwdx']",16
0,40,1,2,0,1,2,"['4nwdx,', '5', '39', '38', '39', '39', '39nwdx']",7
15,40,1,2,0,1,2,"['4', '38', '28', '39', '18nwdx']",5
0,0,1,3,0,1,1,"['6nwdx,', '5', '38', '19*']",4
15,0,1,3,0,1,1,"['5', '18', '28*']",3
15,15,1,3,0,1,1,"['5', '28', '39', '39', '27', '28', '28', '27', '39', '29', '38nwdx']",11
15,30,1,3,0,1,1,"['5', '19', '19', '38*']",4
15,40,1,3,0,1,1,"['5', '29', '39', '38', '38', '38', '29nwdx']",7
0,0,1,4,0,1,2,"['5', '38', '38nwdx']",3
0,15,1,4,0,1,2,"['6', '38', '39', '18nwdx']",4
0,30,1,4,0,1,2,"['6nwdx,', '4', '38', '29', '19', '18', '28nwdx']",7
15,30,1,4,0,1,2,"['6nwdx,', '6', '28', '29', '19*']",5
30,30,1,4,0,1,2,"['6', '38', '18', '38', '38nwdx']",5
40,30,1,4,0,1,2,"['4nwdx,', '4', '29', '38nwdx']",4
0,0,2,4,0,1,1,"['4nwdx,', '6', '38', '38', '18', '17nwdx']",6
0,15,2,4,0,1,1,"['5nwdx,', '4', '38', '27', '39*']",5
15,15,2,4,0,1,1,"['5', '38', '38', '38', '38*']",5
15,30,2,4,0,1,1,"['5', '28', '37nwdx']",3
30,30,2,4,0,1,1,"['5nwdx,', '4', '39', '18', '18', '17*']",6
40,30,2,4,0,1,1,"['5nwdx,', '4', '19nwdx']",3
0,0,3,4,0,1,2,"['5', '27nwdx']",2
0,15,3,4,0,1,2,"['6nwdx,', '6', '27', '39', '18', '18', '28', '19*']",8
15,15,3,4,0,1,2,"['5', '39', '29', '18', '38nwdx']",5
15,30,3,4,0,1,2,"['4nwdx,', '5', '37', '27', '38', '38', '37', '39', '28', '38', '39', '38', '28nwdx']",13
15,40,3,4,0,1,2,"['6nwdx,', '5', '38', '29', '29', '19', '27', '27', '37nwdx']",9
30,40,3,4,0,1,2,"['6', '39', '17', '18', '18', '39', '39', '39', '37', '38', '18nwdx']",11
0,0,3,5,0,1,1,"['5', '37', '38', '29', '38', '38', '29*']",7
0,15,3,5,0,1,1,"['5', '28', '38', '38*']",4
15,15,3,5,0,1,1,"['5nwdx,', '4', '38', '28', '29', '39', '38', '18*']",8
15,30,3,5,0,1,1,"['5nwdx,', '4', '28', '28nwdx']",4
30,30,3,5,0,1,1,"['5nwdx,', '4', '19nwdx']",3
30,40,3,5,0,1,1,"['5', '19', '17', '18', '38nwdx']",5
40,40,3,5,0,1,1,"['5', '27nwdx']",2
50,40,3,5,0,1,1,"['5', '19', '19*']",3
40,40,3,5,0,1,1,"['5nwdx,', '4', '29', '38', '39', '29', '19', '38', '38*']",9
50,40,3,5,0,1,1,"['5', '28', '39', '28nwdx']",4
40,40,3,5,0,1,1,"['5', '39', '29', '18', '17', '39', '39', '37', '39nwdx']",9
40,50,3,5,0,1,1,"['5', '29', '37', '29', '29', '18*']",6
40,40,3,5,0,1,1,"['5', '27', '39', '38', '39', '29', '28', '29', '19', '19', '39', '28nwdx']",12
50,40,3,5,0,1,1,"['5', '28', '38', '27', '19*']",5
0,0,4,5,0,1,2,"['5', '29nwdx']",2
15,0,4,5,0,1,2,"['6', '38', '29', '19', '17nwdx']",5
15,15,4,5,0,1,2,"['4', '39', '27', '38nwdx']",4
30,15,4,5,0,1,2,"['4', '38', '17', '38', '18', '19', '38', '29', '19', '38', '18', '39*']",12
40,15,4,5,0,1,2,"['4', '38*']",2
40,30,4,5,0,1,2,"['6nwdx,', '5', '38', '18', '19', '39', '38', '38', '37', '19', '29', '17', '39', '28', '28', '19', '39', '27', '28', '39', '28', '17', '29', '28', '38', '29', '18', '18', '17nwdx']",29
0,0,5,5,0,1,1,"['6', '38', '18', '38', '39', '39', '38', '37', '38', '28', '38nwdx']",11
15,0,5,5,0,1,1,"['5', '28', '39', '39nwdx']",4
30,0,5,5,0,1,1,"['5', '37nwdx']",2
30,15,5,5,0,1,1,"['5', '27', '39', '19', '18nwdx']",5
40,15,5,5,0,1,1,"['5', '38nwdx']",2
40,30,5,5,0,1,1,"['5', '28', '38nwdx']",3
0,0,6,5,0,1,2,"['5', '28', '38', '28', '29', '38nwdx']",6
0,15,6,5,0,1,2,"['4', '38', '19', '38', '29', '38', '38', '29', '38', '29', '19', '28', '37', '28', '19', '39', '39', '39', '38', '29', '38', '37', '38', '38', '29*']",25
0,30,6,5,0,1,2,"['5', '38nwdx']",2
0,40,6,5,0,1,2,"['4', '38', '38', '39', '19', '39', '28', '18', '28', '29', '28', '18', '39', '27', '38', '29', '39', '17nwdx']",18
15,40,6,5,0,1,2,"['6nwdx,', '5', '38', '39', '37', '38nwdx']",6
0,0,6,6,0,1,1,"['5', '37', '38', '29nwdx']",4
0,1,6,6,0,1,2,"['5', '39', '29nwdx']",3
0,2,6,6,0,1,2,"['6nwdx,', '5', '39', '39', '19', '19', '39', '39', '38nwdx']",9
1,2,6,6,0,1,1,"['5', '38', '39nwdx']",3
2,2,6,6,0,1,1,"['5', '17', '18*']",3
3,2,6,6,0,1,2,"['5', '38', '39', '28', '37', '38', '39*']",7
3,3,6,6,0,1,2,"['4nwdx,', '6', '38', '18*']",4
3,4,6,6,0,1,1,"['4', '39nwdx']",2
4,4,6,6,0,1,1,"['5', '17', '39', '38', '38*']",5
5,4,6,6,0,1,2,"['5nwdx,', '4', '19', '29', '38', '39', '37nwdx']",7
6,4,6,6,0,1,2,"['4', '39*']",2
6,5,6,6,0,1,1,"['4nwdx,', '6', '39nwdx']",3
6,6,6,6,0,1,1,"['5', '29', '38', '39', '38', '38', '29', '17*']",8
6,7,6,6,0,1,2,"['5', '18*']",2
7,7,6,6,0,1,2,"['4nwdx,', '5', '39', '18nwdx']",4
8,7,6,6,0,1,1,"['4nwdx,', '5', '38', '38nwdx']",4
8,8,6,6,0,1,1,"['5nwdx,', '4', '37', '39nwdx']",4
8,9,6,6,0,1,2,"['5', '29', '37', '39', '29', '39*']",6
0,0,0,0,0,0,1,"['4nwdx,', '5', '39', '19', '39', '38', '19nwdx']",7
15,0,0,0,0,0,1,"['5nwdx,', '4', '17nwdx']",3
15,15,0,0,0,0,1,"['5', '28', '39', '29', '39', '38', '29', '37*']",8
30,15,0,0,0,0,1,"['5', '28', '39', '39', '28', '17', '28*']",7
40,15,0,0,0,0,1,"['5nwdx,', '4', '29', '39', '29nwdx']",5
0,0,1,0,0,0,2,"['5', '19nwdx']",2
0,15,1,0,0,0,2,"['4', '38nwdx']",2
15,15,1,0,0,0,2,"['4', '37', '39', '38*']",4
30,15,1,0,0,0,2,"['4', '37', '19nwdx']",3
40,15,1,0,0,0,2,"['6nwdx,', '5', '38', '29', '29', '39', '28', '29nwdx']",8
0,0,2,0,0,0,1,"['4nwdx,', '5', '38', '39nwdx']",4
0,15,2,0,0,0,1,"['5', '39', '27', '19', '29', '17*']",6
0,30,2,0,0,0,1,"['5nwdx,', '4nwdx']",2
0,40,2,0,0,0,1,"['5', '38', '39nwdx']",3
15,40,2,0,0,0,1,"['5', '28', '38', '28', '29', '38', '39', '39', '29', '17nwdx']",10
30,40,2,0,0,0,1,"['5nwdx,', '4', '18nwdx']",3
0,0,2,1,0,0,2,"['5nwdx,', '4', '39', '17nwdx']",4
0,15,2,1,0,0,2,"['4nwdx,', '4', '27nwdx']",3
0,30,2,1,0,0,2,"['6nwdx,', '5', '39', '37', '19nwdx']",5
15,30,2,1,0,0,2,"['5', '37', '18', '28', '19nwdx']",5
15,40,2,1,0,0,2,"['6', '39', '19', '19nwdx']",4
0,0,2,2,0,0,1,"['6', '38', '28', '19nwdx']",4
15,0,2,2,0,0,1,"['5nwdx,', '4', '39', '18*']",4
30,0,2,2,0,0,1,"['5', '27', '37*']",3
40,0,2,2,0,0,1,"['5', '29', '39', '39nwdx']",4
0,0,3,2,0,0,2,"['5', '18nwdx']",2
0,15,3,2,0,0,2,"['4', '39', '17', '38', '29', '17nwdx']",6
0,30,3,2,0,0,2,"['4nwdx,', '4', '29', '28', '39', '28', '28', '18', '39', '39', '38nwdx']",11
15,30,3,2,0,0,2,"['4', '39', '27', '38', '37nwdx']",5
30,30,3,2,0,0,2,"['6', '38', '19', '17*']",4
30,40,3,2,0,0,2,"['4nwdx,', '5', '39', '39', '38', '37', '39', '17', '39', '37', '37nwdx']",11
0,0,3,3,0,0,1,['4*'],1
15,0,3,3,0,0,1,"['5', '28', '39', '37', '19*']",5
15,15,3,3,0,0,1,"['5', '29', '37nwdx']",3
15,30,3,3,0,0,1,"['5', '18', '28', '38', '38', '37', '39', '37', '38', '37', '28', '39', '18', '17*']",14
15,40,3,3,0,0,1,"['5', '38', '39', '29', '19nwdx']",5
0,0,3,4,0,0,2,"['5nwdx,', '4', '19*']",3
0,15,3,4,0,0,2,"['5', '39', '38*']",3
0,30,3,4,0,0,2,"['6', '38nwdx']",2
15,30,3,4,0,0,2,"['4', '39', '29nwdx']",3
30,30,3,4,0,0,2,"['6', '39', '19', '18', '18', '38', '37', '38', '38nwdx']",9
30,40,3,4,0,0,2,"['4', '37', '37*']",3
40,40,3,4,0,0,2,"['6nwdx,', '4', '37', '19nwdx']",4
40,50,3,4,0,0,2,['6*'],1
40,40,3,4,0,0,2,"['6nwdx,', '6', '28', '18nwdx']",4
50,40,3,4,0,0,2,"['4', '38', '39', '39', '29', '38', '39nwdx']",7
40,40,3,4,0,0,2,"['4', '39', '18', '28nwdx']",4
40,50,3,4,0,0,2,"['4', '39', '19', '18', '27', '39nwdx']",6
0,0,3,5,0,0,1,"['4nwdx,', '6', '37', '38', '28', '38', '39nwdx']",7
15,0,3,5,0,0,1,"['5', '17nwdx']",2
30,0,3,5,0,0,1,"['5', '28nwdx']",2
40,0,3,5,0,0,1,"['5', '38', '38*']",3
40,15,3,5,0,0,1,"['5nwdx,', '4', '27', '38nwdx']",4
0,0,4,5,0,0,2,"['5nwdx,', '4', '29', '38', '37', '39', '39', '38', '38nwdx']",9
0,15,4,5,0,0,2,"['4nwdx,', '4', '28', '39', '29', '18', '39', '38', '29nwdx']",9
0,30,4,5,0,0,2,"['4', '38', '37', '38', '18', '28nwdx']",6
15,30,4,5,0,0,2,"['4nwdx,', '5nwdx']",2
30,30,4,5,0,0,2,"['4', '38', '39', '39', '39', '17', '39', '39', '37', '29', '18', '38', '29', '28', '27nwdx']",15
40,30,4,5,0,0,2,"['4', '38', '38nwdx']",3
40,40,4,5,0,0,2,"['4', '37nwdx']",2
40,50,4,5,0,0,2,"['4', '37', '17', '39', '37', '39', '38', '38', '28', '38', '39', '38nwdx']",12
40,40,4,5,0,0,2,"['5', '37*']",2
40,50,4,5,0,0,2,"['4nwdx,', '5', '38', '39', '19', '27', '37nwdx']",7
0,0,0,0,0,1,1,"['6nwdx,', '5', '38', '29', '28', '17', '39', '37', '38', '18*']",10
0,15,0,0,0,1,1,"['5', '29', '37nwdx']",3
15,15,0,0,0,1,1,"['5nwdx,', '4', '38nwdx']",3
30,15,0,0,0,1,1,"['5', '17', '39', '37', '17*']",5
30,30,0,0,0,1,1,"['5', '38', '38', '39', '18', '28', '28', '18', '39', '27', '37', '39', '38', '18*']",14
40,30,0,0,0,1,1,"['5', '38nwdx']",2
40,40,0,0,0,1,1,"['5', '28', '38', '29', '19', '28', '37', '39', '38', '38', '27', '37', '39', '19', '27nwdx']",15
50,40,0,0,0,1,1,"['5', '29', '37', '38nwdx']",4
40,40,0,0,0,1,1,"['5', '28', '38', '38', '28', '19*']",6
50,40,0,0,0,1,1,"['5nwdx,', '4', '39', '17*']",4
0,0,1,0,0,1,2,"['5', '28', '39', '38', '39', '28nwdx']",6
0,15,1,0,0,1,2,"['6nwdx,', '4', '37', '39', '27', '28', '37', '39', '37', '39', '38nwdx']",11
0,30,1,0,0,1,2,"['5', '38', '29', '18', '37*']",5
15,30,1,0,0,1,2,"['5', '38', '38nwdx']",3
15,40,1,0,0,1,2,"['4', '37', '39', '39', '29', '18', '17', '39', '19*']",9
30,40,1,0,0,1,2,"['6nwdx,', '5', '39', '29', '19', '18', '38', '38', '28', '28nwdx']",10
40,40,1,0,0,1,2,"['4', '39', '18nwdx']",3
40,50,1,0,0,1,2,"['5', '38nwdx']",2
0,0,1,1,0,1,1,"['6nwdx,', '4', '38nwdx']",3
15,0,1,1,0,1,1,"['5nwdx,', '4', '37', '38', '29nwdx']",5
30,0,1,1,0,1,1,"['5', '29', '38', '18nwdx']",4
30,15,1,1,0,1,1,"['5', '27', '27', '27', '38', '39', '28nwdx']",7
30,30,1,1,0,1,1,"['5', '27', '39', '39', '38', '29', '37', '38', '38nwdx']",9
30,40,1,1,0,1,1,"['5nwdx,', '4', '39', '19', '28', '19', '37', '19nwdx']",8
40,40,1,1,0,1,1,"['5', '37', '39', '39', '27', '37', '38', '37', '38', '18', '38', '37', '29', '17', '19*']",15
50,40,1,1,0,1,1,"['5nwdx,', '4*']",2
0,0,2,1,0,1,2,"['5', '38nwdx']",2
15,0,2,1,0,1,2,"['6', '39', '29nwdx']",3
30,0,2,1,0,1,2,"['4', '38*']",2
40,0,2,1,0,1,2,"['6nwdx,', '6', '27', '28', '18', '17', '38', '39', '19', '28nwdx']",10
0,0,3,1,0,1,1,"['4nwdx,', '4nwdx']",2
15,0,3,1,0,1,1,"['5', '29nwdx']",2
15,15,3,1,0,1,1,"['5', '17', '37nwdx']",3
30,15,3,1,0,1,1,"['5nwdx,', '4', '38', '28', '29', '18', '28', '37', '29', '17*']",10
40,15,3,1,0,1,1,"['5nwdx,', '4', '27', '38', '29', '17', '17nwdx']",7
40,30,3,1,0,1,1,"['5', '28', '39', '38', '38', '38', '29nwdx']",7
0,0,4,1,0,1,2,"['5', '39', '28', '29', '19*']",5
0,15,4,1,0,1,2,"['4nwdx,', '6', '38', '38', '18', '19', '18nwdx']",7
15,15,4,1,0,1,2,"['5', '39', '38', '17', '38nwdx']",5
30,15,4,1,0,1,2,"['4', '38*']",2
30,30,4,1,0,1,2,"['4', '38', '29', '38', '29', '38', '19', '37', '38', '39', '18', '29nwdx']",12
40,30,4,1,0,1,2,"['6', '39', '39', '38', '39', '18', '39nwdx']",7
0,0,5,1,0,1,1,"['6nwdx,', '4', '39', '28', '39', '38', '19*']",7
15,0,5,1,0,1,1,"['5', '38', '39', '38', '18*']",5
30,0,5,1,0,1,1,"['5nwdx,', '4', '17', '37', '28nwdx']",5
40,0,5,1,0,1,1,"['5nwdx,', '4', '37', '39', '29nwdx']",5
40,15,5,1,0,1,1,"['5', '37', '39', '27', '39', '39', '38', '27', '37nwdx']",9
0,0,0,0,1,1,2,"['5nwdx,', '4', '29nwdx']",3
15,0,0,0,1,1,2,"['4', '38', '18', '29', '18nwdx']",5
15,15,0,0,1,1,2,"['4', '39', '28', '37nwdx']",4
15,30,0,0,1,1,2,"['4nwdx,', '4', '28', '29', '29nwdx']",5
15,40,0,0,1,1,2,"['4', '39', '27', '38nwdx']",4
30,40,0,0,1,1,2,"['6', '39', '19', '18', '18', '18', '28', '37', '38', '19', '28', '37', '17', '29', '28nwdx']",15
0,0,0,1,1,1,1,"['6', '37nwdx']",2
15,0,0,1,1,1,1,"['5', '29', '39', '29', '29', '38', '18', '27', '28', '18', '29', '29', '39', '29', '38', '39', '38', '29nwdx']",18
15,15,0,1,1,1,1,"['5nwdx,', '4', '28', '28', '39', '28nwdx']",6
30,15,0,1,1,1,1,"['5', '29', '39', '37', '39', '19nwdx']",6
40,15,0,1,1,1,1,"['5nwdx,', '4', '38', '29*']",4
40,30,0,1,1,1,1,"['5nwdx,', '4nwdx']",2
0,0,1,1,1,1,2,"['5', '29', '38', '19', '18', '39', '38', '18', '39', '29', '38', '38nwdx']",12
15,0,1,1,1,1,2,"['4', '38', '19', '38', '38nwdx']",5
30,0,1,1,1,1,2,"['6nwdx,', '5', '38', '39nwdx']",4
40,0,1,1,1,1,2,"['6', '39', '39', '38', '39', '18', '19nwdx']",7
40,15,1,1,1,1,2,"['4', '37', '38', '28', '38', '17nwdx']",6
40,30,1,1,1,1,2,"['4nwdx,', '4', '27nwdx']",3
40,40,1,1,1,1,2,"['4', '39', '37', '18', '19', '18nwdx']",6
40,50,1,1,1,1,2,"['6', '38', '39', '18nwdx']",4
0,0,1,2,1,1,1,"['6', '39', '19*']",3
15,0,1,2,1,1,1,"['5', '17', '38', '39', '28', '38', '29', '37', '37', '19nwdx']",10
30,0,1,2,1,1,1,"['5', '27', '38', '37', '29', '18nwdx']",6
40,0,1,2,1,1,1,"['5', '29', '38', '29nwdx']",4
0,0,2,2,1,1,2,"['5', '28nwdx']",2
0,15,2,2,1,1,2,"['4nwdx,', '5', '39', '38', '27nwdx']",5
0,30,2,2,1,1,2,"['5', '37', '38', '29', '18', '28', '37', '27', '19', '19nwdx']",10
0,40,2,2,1,1,2,"['4', '38nwdx']",2
15,40,2,2,1,1,2,"['6', '38', '38nwdx']",3
0,0,2,3,1,1,1,"['4nwdx,', '5', '39', '38', '28', '39*']",6
15,0,2,3,1,1,1,"['5', '28', '38*']",3
15,15,2,3,1,1,1,"['5', '37', '38nwdx']",3
30,15,2,3,1,1,1,"['5', '28', '38', '28', '28*']",5
30,30,2,3,1,1,1,"['5', '38', '38', '38', '37', '29', '39', '27', '37', '38', '38nwdx']",11
40,30,2,3,1,1,1,"['5', '27', '38', '38', '39*']",5
0,0,3,3,1,1,2,"['5', '28nwdx']",2
0,15,3,3,1,1,2,"['4nwdx,', '4', '29', '17*']",4
0,30,3,3,1,1,2,"['6', '39', '37', '29', '27', '38', '29', '38', '38', '38', '39', '37', '29', '37', '37', '39', '39', '39nwdx']",18
15,30,3,3,1,1,2,"['4nwdx,', '6', '38', '28', '39', '39nwdx']",6
15,40,3,3,1,1,2,"['4', '38nwdx']",2
30,40,3,3,1,1,2,"['4', '39', '37nwdx']",3
0,0,3,4,1,1,1,['4*'],1
15,0,3,4,1,1,1,"['5', '28', '39', '18', '39*']",5
15,15,3,4,1,1,1,"['5nwdx,', '4', '28', '28', '29', '18', '39', '39', '17*']",9
30,15,3,4,1,1,1,"['5', '28nwdx']",2
40,15,3,4,1,1,1,"['5nwdx,', '4', '28nwdx']",3
40,30,3,4,1,1,1,"['5nwdx,', '4', '28', '29', '39', '38nwdx']",6
0,0,4,4,1,1,2,"['5nwdx,', '4', '38', '28', '29', '29', '38', '29', '29', '29', '19', '38', '38', '38*']",14
0,15,4,4,1,1,2,"['6nwdx,', '6', '29', '19', '38nwdx']",5
0,30,4,4,1,1,2,"['6nwdx,', '6', '29nwdx']",3
0,40,4,4,1,1,2,"['6nwdx,', '6', '29nwdx']",3
0,0,4,5,1,1,1,['6*'],1
0,15,4,5,1,1,1,"['5nwdx,', '4', '37', '39nwdx']",4
15,15,4,5,1,1,1,"['5', '27', '37', '38', '17', '18', '38', '39nwdx']",8
30,15,4,5,1,1,1,"['5', '28', '37', '38', '38', '39nwdx']",6
40,15,4,5,1,1,1,"['5', '19', '17', '17nwdx']",4
40,30,4,5,1,1,1,"['5', '27', '39', '39', '38', '38', '37', '39', '27', '28', '39', '39', '39nwdx']",13
40,40,4,5,1,1,1,"['5', '18', '29nwdx']",3
50,40,4,5,1,1,1,"['5', '29', '39', '17nwdx']",4
40,40,4,5,1,1,1,"['5nwdx,', '4', '38', '29nwdx']",4
50,40,4,5,1,1,1,"['5', '28', '38*']",3
40,40,4,5,1,1,1,"['5', '28', '37nwdx']",3
50,40,4,5,1,1,1,"['5', '29', '38', '18nwdx']",4
40,40,4,5,1,1,1,"['5', '29', '38', '39', '39nwdx']",5
50,40,4,5,1,1,1,"['5', '29', '39', '38', '39', '27', '38', '39nwdx']",8
0,0,5,5,1,1,2,"['5', '29', '38', '18', '39*']",5
0,15,5,5,1,1,2,"['6', '39', '38', '38nwdx']",4
0,30,5,5,1,1,2,"['6', '39', '39', '38', '28', '18', '17*']",7
0,40,5,5,1,1,2,['4*'],1
0,0,5,6,1,1,1,['4*'],1
15,0,5,6,1,1,1,"['5', '17', '39', '29nwdx']",4
30,0,5,6,1,1,1,"['5', '37', '39', '28', '37*']",5
40,0,5,6,1,1,1,"['5', '38nwdx']",2
40,15,5,6,1,1,1,"['5', '19', '18nwdx']",3
0,0,6,6,1,1,2,"['5', '37', '38', '39', '29', '18', '39', '39', '38', '39', '38', '38', '38', '18', '29*']",15
1,0,6,6,1,1,1,"['4nwdx,', '5', '38*']",3
2,0,6,6,1,1,1,"['5', '28nwdx']",2
2,1,6,6,1,1,2,"['5', '18', '27', '29', '38', '29', '38', '27', '27nwdx']",9
2,2,6,6,1,1,2,['6*'],1
2,3,6,6,1,1,1,"['4', '39', '18', '38nwdx']",4
2,4,6,6,1,1,1,"['5nwdx,', '4', '38', '28', '28', '39nwdx']",6
2,5,6,6,1,1,2,"['5nwdx,', '4nwdx']",2
2,6,6,6,1,1,2,"['6', '38', '39', '19', '18', '18nwdx']",6
0,0,0,0,0,0,1,"['4', '37', '28', '39', '29', '28', '38', '39', '18', '38', '18', '37', '37*']",13
15,0,0,0,0,0,1,"['5nwdx,', '4', '27nwdx']",3
30,0,0,0,0,0,1,"['5', '29', '37*']",3
40,0,0,0,0,0,1,"['5', '29', '27', '39', '38', '38', '37', '18nwdx']",8
40,15,0,0,0,0,1,"['5nwdx,', '4', '18*']",3
0,0,1,0,0,0,2,"['5nwdx,', '4', '38', '28*']",4
15,0,1,0,0,0,2,"['4', '38', '38', '39', '39', '29', '37', '38', '38', '39', '29', '27', '17nwdx']",13
30,0,1,0,0,0,2,"['4nwdx,', '4', '28', '29nwdx']",4
30,15,1,0,0,0,2,['6*'],1
30,30,1,0,0,0,2,"['4nwdx,', '6', '39', '38', '38', '18', '39', '38', '38', '39*']",10
40,30,1,0,0,0,2,"['6nwdx,', '6nwdx']",2
40,40,1,0,0,0,2,"['6', '38', '18*']",3
40,50,1,0,0,0,2,"['6nwdx,', '4', '39', '29', '17nwdx']",5
0,0,1,1,0,0,1,"['6nwdx,', '4', '39', '39', '28nwdx']",5
15,0,1,1,0,0,1,"['5', '38nwdx']",2
15,15,1,1,0,0,1,"['5nwdx,', '4', '39', '18nwdx']",4
15,30,1,1,0,0,1,"['5', '28', '38', '37', '17nwdx']",5
30,30,1,1,0,0,1,"['5', '28', '38', '38', '27', '37', '29', '18', '38', '28', '18', '28', '39', '28', '38*']",15
40,30,1,1,0,0,1,"['5', '38nwdx']",2
0,0,2,1,0,0,2,"['5', '29', '18', '38', '38', '38', '27', '28', '38*']",9
0,15,2,1,0,0,2,"['4nwdx,', '4', '27nwdx']",3
0,30,2,1,0,0,2,"['6', '38', '18', '38', '37', '19', '28', '28', '39', '37', '39', '37', '38', '37', '18*']",15
15,30,2,1,0,0,2,"['4nwdx,', '6', '38', '18', '29', '39', '38', '38', '19', '28nwdx']",10
30,30,2,1,0,0,2,"['6nwdx,', '6', '27', '39nwdx']",4
30,40,2,1,0,0,2,"['4', '39nwdx']",2
0,0,2,2,0,0,1,"['4', '38nwdx']",2
15,0,2,2,0,0,1,"['5', '29', '19', '28nwdx']",4
15,15,2,2,0,0,1,"['5nwdx,', '4', '18', '37', '37', '28nwdx']",6
30,15,2,2,0,0,1,"['5', '28', '39', '37nwdx']",4
40,15,2,2,0,0,1,"['5nwdx,', '4', '19', '28', '18', '38', '28', '29', '29', '37', '38', '38', '39nwdx']",13
0,0,3,2,0,0,2,"['5', '28nwdx']",2
0,15,3,2,0,0,2,"['4', '38', '17', '39nwdx']",4
0,30,3,2,0,0,2,"['4', '39', '29', '19nwdx']",4
15,30,3,2,0,0,2,"['4', '39', '37', '18', '18', '29', '39nwdx']",7
30,30,3,2,0,0,2,"['4', '38', '39nwdx']",3
30,40,3,2,0,0,2,"['4nwdx,', '5', '38', '19', '39', '28', '37', '19*']",8
40,40,3,2,0,0,2,"['4nwdx,', '5', '38', '29nwdx']",4
50,40,3,2,0,0,2,"['6', '38', '39nwdx']",3
0,0,4,2,0,0,1,"['5', '39', '39', '17*']",4
15,0,4,2,0,0,1,"['5', '28', '39', '18', '37', '17', '28', '19nwdx']",8
30,0,4,2,0,0,1,"['5', '27', '39', '38', '28', '29nwdx']",6
40,0,4,2,0,0,1,"['5', '28', '38', '29nwdx']",4
40,15,4,2,0,0,1,"['5nwdx,', '4', '18', '38', '29', '18', '39', '28', '28', '39', '28', '29', '38', '38nwdx']",14
0,0,5,2,0,0,2,"['5', '38nwdx']",2
0,15,5,2,0,0,2,"['6', '39', '28', '38', '37', '17', '19', '39', '29', '28', '18', '39', '29', '18', '18', '18', '19*']",17
15,15,5,2,0,0,2,"['6', '37', '39', '19', '18nwdx']",5
30,15,5,2,0,0,2,"['4nwdx,', '6', '39', '27', '39*']",5
30,30,5,2,0,0,2,"['6nwdx,', '5', '39', '29', '19nwdx']",5
30,40,5,2,0,0,2,"['4', '38', '38', '39', '38', '38nwdx']",6
0,0,5,3,0,0,1,"['6', '37', '39', '19nwdx']",4
0,15,5,3,0,0,1,"['5nwdx,', '4nwdx']",2
15,15,5,3,0,0,1,"['5nwdx,', '4', '28', '29', '28', '28', '39', '38', '37', '38', '19nwdx']",11
15,30,5,3,0,0,1,"['5', '28', '39', '38', '38', '27', '28nwdx']",7
